strategy,rebalance_date,fund_asof_date,ticker,weight,regime,regime_score,growth_score,score_rank,top_n,good_regimes,sma_window,require_above_sma,market_gate,market_ok,market_price,market_sma,market_sma_window,market_sma_mult,market_entry_mult,market_exit_mult
S2,2024-10-31,,009420,0.03333333333333333,4.0,0.8850267379679144,20.7,11.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,012330,0.03333333333333333,3.0,0.7834224598930482,49.099999999999994,43.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,012450,0.03333333333333333,4.0,0.8957219251336899,9.3,3.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,012750,0.03333333333333333,3.0,0.7807486631016043,73.69999999999999,71.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,015760,0.03333333333333333,4.0,0.8823529411764706,63.2,60.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,017800,0.03333333333333333,4.0,0.8048128342245989,27.0,18.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,021240,0.03333333333333333,3.0,0.6737967914438503,80.19999999999999,77.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,035250,0.03333333333333333,4.0,0.9251336898395722,56.3,51.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,047810,0.03333333333333333,4.0,0.8716577540106952,17.5,8.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,051600,0.03333333333333333,4.0,0.8663101604278075,58.99999999999999,54.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,064350,0.03333333333333333,4.0,0.9732620320855615,45.099999999999994,39.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,069620,0.03333333333333333,4.0,0.9197860962566845,61.8,58.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,079550,0.03333333333333333,4.0,0.8315508021390374,78.2,75.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,112610,0.03333333333333333,4.0,0.8796791443850267,43.5,37.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,128940,0.03333333333333333,3.0,0.7005347593582888,47.8,40.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,161890,0.03333333333333333,3.0,0.7994652406417112,35.6,28.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,180640,0.03333333333333333,4.0,0.9358288770053476,36.9,31.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,207940,0.03333333333333333,4.0,0.8422459893048129,35.39999999999999,27.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,282330,0.03333333333333333,4.0,0.820855614973262,69.2,67.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,298040,0.03333333333333333,4.0,0.9144385026737968,28.099999999999998,19.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,326030,0.03333333333333333,4.0,0.9652406417112299,22.299999999999997,14.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,329180,0.03333333333333333,3.0,0.660427807486631,12.399999999999999,5.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-10-31,,373220,0.03333333333333333,4.0,0.9117647058823529,20.0,10.0,30,"4,3",140,True,True,True,2.2074694380867426,2.172850802456481,60,1.02,1.02,1.0
S2,2024-11-29,,,0.0,,,,,30,"4,3",140,True,True,False,2.139489452590885,2.1805460588346515,60,1.02,,
S2,2024-12-30,,,0.0,,,,,30,"4,3",140,True,True,False,2.109542583537729,2.1685863063774704,60,1.02,,
S2,2025-01-31,,000720,0.03333333333333333,3.0,0.6923076923076923,22.099999999999998,13.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,001440,0.03333333333333333,3.0,0.7161803713527851,36.9,30.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,003230,0.03333333333333333,4.0,0.8567639257294429,23.2,16.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,003490,0.03333333333333333,3.0,0.6339522546419099,65.5,63.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,006260,0.03333333333333333,3.0,0.6710875331564987,21.7,12.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,009540,0.03333333333333333,3.0,0.753315649867374,29.799999999999997,20.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,010120,0.03333333333333333,4.0,0.9363395225464191,24.099999999999998,17.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,010140,0.03333333333333333,4.0,0.8673740053050398,59.1,55.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,012450,0.03333333333333333,3.0,0.6286472148541115,9.3,3.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,012510,0.03333333333333333,4.0,0.8461538461538461,38.3,33.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,017800,0.03333333333333333,3.0,0.7904509283819628,27.0,18.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,017960,0.03333333333333333,4.0,0.8514588859416445,38.0,32.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,018880,0.03333333333333333,3.0,0.726790450928382,60.0,57.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,020560,0.03333333333333333,3.0,0.6816976127320955,40.7,35.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,035420,0.03333333333333333,4.0,0.8541114058355438,43.9,37.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,042660,0.03333333333333333,4.0,0.9734748010610079,51.599999999999994,47.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,071970,0.03333333333333333,4.0,0.8859416445623343,14.299999999999999,6.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,073240,0.03333333333333333,4.0,0.8355437665782494,32.8,23.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,097230,0.03333333333333333,4.0,0.9973474801061007,70.4,69.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,103590,0.03333333333333333,4.0,0.883289124668435,54.4,49.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,161390,0.03333333333333333,3.0,0.7400530503978779,58.4,53.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,192820,0.03333333333333333,4.0,0.8222811671087533,42.0,36.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,204320,0.03333333333333333,3.0,0.6949602122015915,55.3,50.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,267260,0.03333333333333333,3.0,0.7931034482758621,18.599999999999998,9.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,267270,0.03333333333333333,4.0,0.8753315649867374,55.4,51.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,272210,0.03333333333333333,4.0,0.870026525198939,35.199999999999996,26.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,298040,0.03333333333333333,3.0,0.7320954907161804,28.099999999999998,19.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,329180,0.03333333333333333,4.0,0.9416445623342176,12.399999999999999,5.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,352820,0.03333333333333333,3.0,0.7586206896551724,36.099999999999994,29.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-01-31,,383220,0.03333333333333333,3.0,0.713527851458886,62.599999999999994,59.0,30,"4,3",140,True,True,True,2.2434919273254206,2.164969911869526,60,1.02,1.02,1.0
S2,2025-02-28,,000120,0.03333333333333333,3.0,0.6815789473684211,88.89999999999999,92.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,000720,0.03333333333333333,3.0,0.6894736842105263,22.099999999999998,14.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,003230,0.03333333333333333,4.0,0.9394736842105263,23.2,17.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,003570,0.03333333333333333,3.0,0.7473684210526316,18.7,9.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,006040,0.03333333333333333,3.0,0.6289473684210526,94.6,97.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,006260,0.03333333333333333,3.0,0.7947368421052632,21.7,13.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,007340,0.03333333333333333,3.0,0.6368421052631579,75.5,73.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,007660,0.03333333333333333,4.0,0.9447368421052632,92.69999999999999,94.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,010120,0.03333333333333333,4.0,0.9631578947368421,24.799999999999997,18.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,010140,0.03333333333333333,3.0,0.65,59.1,55.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,012450,0.03333333333333333,4.0,0.9289473684210526,9.3,3.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,017960,0.03333333333333333,4.0,0.8473684210526315,38.0,32.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,021240,0.03333333333333333,4.0,0.8131578947368421,80.89999999999999,78.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,042660,0.03333333333333333,4.0,0.9736842105263158,51.599999999999994,47.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,060370,0.03333333333333333,4.0,0.8763157894736842,73.5,71.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,064350,0.03333333333333333,3.0,0.7263157894736842,45.8,40.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,071970,0.03333333333333333,3.0,0.7657894736842106,14.599999999999998,6.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,079550,0.03333333333333333,3.0,0.6789473684210526,78.89999999999999,76.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,097230,0.03333333333333333,4.0,0.9263157894736842,71.1,70.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,103590,0.03333333333333333,4.0,0.8026315789473685,54.7,49.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,192820,0.03333333333333333,4.0,0.8105263157894737,42.3,36.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,207940,0.03333333333333333,3.0,0.7078947368421052,36.099999999999994,28.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,267270,0.03333333333333333,3.0,0.7578947368421053,55.4,51.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,272210,0.03333333333333333,3.0,0.6921052631578948,35.199999999999996,26.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,278470,0.03333333333333333,3.0,0.6236842105263158,15.299999999999999,7.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,326030,0.03333333333333333,3.0,0.7105263157894737,22.599999999999998,15.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,329180,0.03333333333333333,3.0,0.7736842105263158,12.399999999999999,5.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,352820,0.03333333333333333,3.0,0.7210526315789474,36.8,29.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,375500,0.03333333333333333,4.0,0.8,84.6,82.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-02-28,,383220,0.03333333333333333,4.0,0.8631578947368421,62.599999999999994,59.0,30,"4,3",140,True,True,True,2.3044661957819006,2.215050085816807,60,1.02,1.02,1.0
S2,2025-03-31,,,0.0,,,,,30,"4,3",140,True,True,False,2.24279890076614,2.288442389957757,60,1.02,,
S2,2025-04-30,,000720,0.03333333333333333,4.0,0.863517060367454,23.5,13.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,001040,0.03333333333333333,4.0,0.8582677165354331,80.69999999999999,77.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,001720,0.03333333333333333,3.0,0.7690288713910761,2.5,2.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,003230,0.03333333333333333,4.0,0.884514435695538,12.3,6.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,003570,0.03333333333333333,4.0,0.9081364829396326,19.5,10.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,004990,0.03333333333333333,3.0,0.6430446194225722,83.4,78.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,009540,0.03333333333333333,3.0,0.7821522309711286,28.099999999999998,20.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,010140,0.03333333333333333,3.0,0.7086614173228346,25.5,14.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,011780,0.03333333333333333,3.0,0.7296587926509186,76.8,70.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,012450,0.03333333333333333,4.0,0.989501312335958,30.099999999999998,22.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,015760,0.03333333333333333,4.0,0.8267716535433071,63.0,55.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,017800,0.03333333333333333,4.0,0.8871391076115486,45.199999999999996,34.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,017960,0.03333333333333333,4.0,0.89501312335958,19.0,9.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,021240,0.03333333333333333,3.0,0.7244094488188977,74.0,66.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,023590,0.03333333333333333,4.0,0.8188976377952756,37.1,27.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,028050,0.03333333333333333,3.0,0.6194225721784777,76.1,68.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,032350,0.03333333333333333,4.0,0.889763779527559,5.199999999999999,3.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,034230,0.03333333333333333,4.0,0.8320209973753281,86.19999999999999,81.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,042660,0.03333333333333333,4.0,0.8923884514435696,8.899999999999999,4.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,064350,0.03333333333333333,4.0,0.9868766404199475,28.0,19.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,071970,0.03333333333333333,4.0,0.8792650918635171,18.3,8.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,079550,0.03333333333333333,4.0,0.9002624671916011,25.599999999999998,15.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,097230,0.03333333333333333,4.0,0.8346456692913385,78.3,72.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,103140,0.03333333333333333,3.0,0.6404199475065617,57.599999999999994,49.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,161890,0.03333333333333333,4.0,0.8503937007874016,48.2,39.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,259960,0.03333333333333333,3.0,0.6272965879265092,16.7,7.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,272210,0.03333333333333333,4.0,0.9343832020997376,47.199999999999996,36.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,278470,0.03333333333333333,4.0,0.9606299212598425,31.2,24.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,329180,0.03333333333333333,4.0,0.868766404199475,27.2,17.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-04-30,,377300,0.03333333333333333,4.0,0.8293963254593176,57.599999999999994,50.0,30,"4,3",140,True,True,True,2.3932289684283568,2.314631957274987,60,1.02,1.02,1.0
S2,2025-05-30,,,0.0,,,,,30,"4,3",140,True,True,True,2.6138779808347374,2.3671009196267963,60,1.02,,
S2,2025-06-30,,000720,0.03333333333333333,4.0,0.9791666666666666,23.2,13.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,001440,0.03333333333333333,3.0,0.734375,42.099999999999994,31.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,001720,0.03333333333333333,4.0,0.8020833333333334,2.5,2.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,003230,0.03333333333333333,4.0,0.8567708333333334,12.3,6.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,003570,0.03333333333333333,4.0,0.875,19.5,10.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,006260,0.03333333333333333,4.0,0.8802083333333334,22.799999999999997,11.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,007660,0.03333333333333333,3.0,0.6354166666666666,27.799999999999997,18.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,009540,0.03333333333333333,4.0,0.9010416666666666,28.099999999999998,20.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,012450,0.03333333333333333,3.0,0.6536458333333334,30.099999999999998,23.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,017800,0.03333333333333333,4.0,0.8515625,45.199999999999996,34.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,017960,0.03333333333333333,4.0,0.9166666666666666,19.0,9.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,023590,0.03333333333333333,4.0,0.859375,37.1,27.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,028260,0.03333333333333333,3.0,0.6692708333333334,47.39999999999999,37.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,032350,0.03333333333333333,4.0,0.9713541666666666,5.199999999999999,3.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,035420,0.03333333333333333,3.0,0.6510416666666666,55.199999999999996,46.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,064260,0.03333333333333333,4.0,0.9322916666666666,48.9,41.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,064350,0.03333333333333333,4.0,0.9244791666666666,28.0,19.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,071970,0.03333333333333333,4.0,0.9348958333333334,18.3,8.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,079550,0.03333333333333333,4.0,0.9557291666666666,25.3,14.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,103590,0.03333333333333333,3.0,0.7916666666666666,29.9,22.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,112610,0.03333333333333333,3.0,0.6666666666666666,48.8,40.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,161890,0.03333333333333333,4.0,0.8385416666666666,47.9,38.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,180640,0.03333333333333333,3.0,0.765625,48.7,39.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,192820,0.03333333333333333,4.0,0.8541666666666666,33.199999999999996,25.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,267260,0.03333333333333333,4.0,0.8203125,27.199999999999996,16.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,272210,0.03333333333333333,4.0,0.8776041666666666,46.89999999999999,36.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,278470,0.03333333333333333,4.0,0.9661458333333334,30.9,24.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,298040,0.03333333333333333,4.0,0.9270833333333334,29.7,21.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,307950,0.03333333333333333,3.0,0.609375,41.099999999999994,29.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-06-30,,329180,0.03333333333333333,3.0,0.7994791666666666,27.2,17.0,30,"4,3",140,True,True,True,2.991397512728637,2.52500548281036,60,1.02,1.02,1.0
S2,2025-07-31,,000240,0.03333333333333333,4.0,0.875,23.2,12.0,30,"4,3",140,True,True,True,3.1322590459074284,2.846968664413675,60,1.02,1.02,1.0
S2,2025-07-31,,000720,0.03333333333333333,4.0,0.890625,23.2,13.0,30,"4,3",140,True,True,True,3.1322590459074284,2.846968664413675,60,1.02,1.02,1.0
S2,2025-07-31,,001440,0.03333333333333333,3.0,0.6796875,42.099999999999994,31.0,30,"4,3",140,True,True,True,3.1322590459074284,2.846968664413675,60,1.02,1.02,1.0
S2,2025-07-31,,001720,0.03333333333333333,4.0,0.8619791666666666,2.5,2.0,30,"4,3",140,True,True,True,3.1322590459074284,2.846968664413675,60,1.02,1.02,1.0
S2,2025-07-31,,003230,0.03333333333333333,4.0,0.8307291666666666,12.3,6.0,30,"4,3",140,True,True,True,3.1322590459074284,2.846968664413675,60,1.02,1.02,1.0
S2,2025-07-31,,003570,0.03333333333333333,4.0,0.9270833333333334,19.5,10.0,30,"4,3",140,True,True,True,3.1322590459074284,2.846968664413675,60,1.02,1.02,1.0
