rebalance_date,side,buy_date,ticker,name,market,price,qty,amount,first_buy_date,sell_price,pnl
2024-09-25,BUY,2024-09-25,267260,HD현대일렉트릭,KOSPI,311000.0,1,311000.0,2024-09-25,,
2024-09-25,BUY,2024-09-25,307950,현대오토에버,KOSPI,159000.0,1,159000.0,2024-09-25,,
2024-09-25,BUY,2024-09-25,326030,SK바이오팜,KOSPI,106100.0,1,106100.0,2024-09-25,,
2024-09-25,BUY,2024-09-25,329180,HD현대중공업,KOSPI,195800.0,1,195800.0,2024-09-25,,
2024-09-25,BUY,2024-09-25,373220,LG에너지솔루션,KOSPI,413500.0,1,413500.0,2024-09-25,,
2024-09-25,BUY,2024-09-25,383220,F&F,KOSPI,64300.0,1,64300.0,2024-09-25,,
2024-09-25,BUY,2024-09-25,395400,SK리츠,KOSPI,5250.0,1,5250.0,2024-09-25,,
2024-10-02,BUY,2024-10-02,007340,DN오토모티브,KOSPI,20450.0,1,20450.0,2024-10-02,,
2024-10-02,BUY,2024-10-02,017800,현대엘리베이터,KOSPI,43750.0,1,43750.0,2024-10-02,,
2024-10-02,BUY,2024-10-02,032350,롯데관광개발,KOSPI,10170.0,1,10170.0,2024-10-02,,
2024-10-02,BUY,2024-10-02,079550,LIG넥스원,KOSPI,219000.0,1,219000.0,2024-10-02,,
2024-10-02,BUY,2024-10-02,298040,효성중공업,KOSPI,349500.0,1,349500.0,2024-10-02,,
2024-10-02,SELL,2024-09-25,003490,대한항공,KOSPI,,1,22550.0,2024-09-25,22550.0,100.0
2024-10-02,SELL,2024-09-25,017960,한국카본,KOSPI,,1,10840.0,2024-09-25,10840.0,-480.0
2024-10-02,SELL,2024-09-25,047040,대우건설,KOSPI,,1,3765.0,2024-09-25,3765.0,-135.0
2024-10-02,SELL,2024-09-25,047810,한국항공우주,KOSPI,,1,51800.0,2024-09-25,51800.0,-2400.0
2024-10-02,SELL,2024-09-25,307950,현대오토에버,KOSPI,,1,155200.0,2024-09-25,155200.0,-3800.0
2024-10-11,BUY,2024-10-11,047810,한국항공우주,KOSPI,52800.0,1,52800.0,2024-10-11,,
2024-10-11,BUY,2024-10-11,060370,LS마린솔루션,KOSDAQ,14911.0,1,14911.0,2024-10-11,,
2024-10-11,SELL,2024-10-02,079550,LIG넥스원,KOSPI,,1,242500.0,2024-10-02,242500.0,23500.0
2024-10-11,SELL,2024-09-25,383220,F&F,KOSPI,,1,63400.0,2024-09-25,63400.0,-900.0
2024-10-16,BUY,2024-10-16,003490,대한항공,KOSPI,22100.0,1,22100.0,2024-10-16,,
2024-10-16,BUY,2024-10-16,012330,현대모비스,KOSPI,241500.0,1,241500.0,2024-10-16,,
2024-10-16,BUY,2024-10-16,015760,한국전력,KOSPI,20650.0,1,20650.0,2024-10-16,,
2024-10-16,BUY,2024-10-16,035420,NAVER,KOSPI,177000.0,1,177000.0,2024-10-16,,
2024-10-16,BUY,2024-10-16,272210,한화시스템,KOSPI,18620.0,1,18620.0,2024-10-16,,
2024-10-16,SELL,2024-10-02,007340,DN오토모티브,KOSPI,,1,18300.0,2024-10-02,18300.0,-2150.0
2024-10-16,SELL,2024-10-02,032350,롯데관광개발,KOSPI,,1,9880.0,2024-10-02,9880.0,-290.0
2024-10-16,SELL,2024-10-11,047810,한국항공우주,KOSPI,,1,51600.0,2024-10-11,51600.0,-1200.0
2024-10-16,SELL,2024-10-11,060370,LS마린솔루션,KOSDAQ,,1,15359.0,2024-10-11,15359.0,448.0
2024-10-16,SELL,2024-09-25,267260,HD현대일렉트릭,KOSPI,,1,299500.0,2024-09-25,299500.0,-11500.0
2024-10-23,BUY,2024-10-23,007340,DN오토모티브,KOSPI,17590.0,1,17590.0,2024-10-23,,
2024-10-23,BUY,2024-10-23,012750,에스원,KOSPI,63200.0,1,63200.0,2024-10-23,,
2024-10-23,BUY,2024-10-23,047810,한국항공우주,KOSPI,57200.0,1,57200.0,2024-10-23,,
2024-10-23,BUY,2024-10-23,079550,LIG넥스원,KOSPI,248500.0,1,248500.0,2024-10-23,,
2024-10-23,BUY,2024-10-23,267260,HD현대일렉트릭,KOSPI,338500.0,1,338500.0,2024-10-23,,
2024-10-23,BUY,2024-10-23,352820,하이브,KOSPI,193800.0,1,193800.0,2024-10-23,,
2024-10-23,SELL,2024-09-25,010140,삼성중공업,KOSPI,,1,10140.0,2024-09-25,10140.0,-650.0
2024-10-23,SELL,2024-10-02,017800,현대엘리베이터,KOSPI,,1,44500.0,2024-10-02,44500.0,750.0
2024-10-23,SELL,2024-10-16,035420,NAVER,KOSPI,,1,172500.0,2024-10-16,172500.0,-4500.0
2024-10-23,SELL,2024-09-25,042660,한화오션,KOSPI,,1,30550.0,2024-09-25,30550.0,-1550.0
2024-10-23,SELL,2024-09-25,071970,HD현대마린엔진,KOSPI,,1,20750.0,2024-09-25,20750.0,2010.0
2024-10-23,SELL,2024-10-16,272210,한화시스템,KOSPI,,1,18760.0,2024-10-16,18760.0,140.0
2024-10-30,BUY,2024-10-30,000150,두산,KOSPI,202500.0,1,202500.0,2024-10-30,,
2024-10-30,BUY,2024-10-30,008930,한미사이언스,KOSPI,52100.0,1,52100.0,2024-10-30,,
2024-10-30,BUY,2024-10-30,017800,현대엘리베이터,KOSPI,46700.0,1,46700.0,2024-10-30,,
2024-10-30,BUY,2024-10-30,035420,NAVER,KOSPI,174400.0,1,174400.0,2024-10-30,,
2024-10-30,SELL,2024-09-25,007070,GS리테일,KOSPI,,1,17790.0,2024-09-25,17790.0,-641.0
2024-10-30,SELL,2024-09-25,009540,HD한국조선해양,KOSPI,,1,186800.0,2024-09-25,186800.0,-10100.0
2024-10-30,SELL,2024-10-23,267260,HD현대일렉트릭,KOSPI,,1,343000.0,2024-10-23,343000.0,4500.0
2024-10-30,SELL,2024-09-25,395400,SK리츠,KOSPI,,1,4715.0,2024-09-25,4715.0,-535.0
2024-11-06,BUY,2024-11-06,007070,GS리테일,KOSPI,18474.0,1,18474.0,2024-11-06,,
2024-11-06,BUY,2024-11-06,012510,더존비즈온,KOSPI,63300.0,1,63300.0,2024-11-06,,
2024-11-06,BUY,2024-11-06,103590,일진전기,KOSPI,28550.0,1,28550.0,2024-11-06,,
2024-11-06,BUY,2024-11-06,192820,코스맥스,KOSPI,156000.0,1,156000.0,2024-11-06,,
2024-11-06,BUY,2024-11-06,267260,HD현대일렉트릭,KOSPI,332500.0,1,332500.0,2024-11-06,,
2024-11-06,BUY,2024-11-06,272210,한화시스템,KOSPI,19310.0,1,19310.0,2024-11-06,,
2024-11-06,SELL,2024-10-30,000150,두산,KOSPI,,1,222000.0,2024-10-30,222000.0,19500.0
2024-11-06,SELL,2024-10-23,007340,DN오토모티브,KOSPI,,1,18680.0,2024-10-23,18680.0,1090.0
2024-11-06,SELL,2024-10-23,012750,에스원,KOSPI,,1,65100.0,2024-10-23,65100.0,1900.0
2024-11-06,SELL,2024-10-23,079550,LIG넥스원,KOSPI,,1,259500.0,2024-10-23,259500.0,11000.0
2024-11-06,SELL,2024-09-25,112610,씨에스윈드,KOSPI,,1,54400.0,2024-09-25,54400.0,-15300.0
2024-11-06,SELL,2024-09-25,329180,HD현대중공업,KOSPI,,1,181100.0,2024-09-25,181100.0,-14700.0
2024-11-13,SELL,2024-09-25,000100,유한양행,KOSPI,,1,123800.0,2024-09-25,123800.0,-25700.0
2024-11-13,SELL,2024-09-25,001720,신영증권,KOSPI,,1,77800.0,2024-09-25,77800.0,200.0
2024-11-13,SELL,2024-10-16,003490,대한항공,KOSPI,,1,23300.0,2024-10-16,23300.0,1200.0
2024-11-13,SELL,2024-09-25,003570,SNT다이내믹스,KOSPI,,1,24500.0,2024-09-25,24500.0,900.0
2024-11-13,SELL,2024-11-06,007070,GS리테일,KOSPI,,1,17362.0,2024-11-06,17362.0,-1112.0
2024-11-13,SELL,2024-10-30,008930,한미사이언스,KOSPI,,1,33900.0,2024-10-30,33900.0,-18200.0
2024-11-13,SELL,2024-09-25,009420,한올바이오파마,KOSPI,,1,40450.0,2024-09-25,40450.0,3650.0
2024-11-13,SELL,2024-10-16,012330,현대모비스,KOSPI,,1,253000.0,2024-10-16,253000.0,11500.0
2024-11-13,SELL,2024-09-25,012450,한화에어로스페이스,KOSPI,,1,395851.0,2024-09-25,395851.0,100440.0
2024-11-13,SELL,2024-11-06,012510,더존비즈온,KOSPI,,1,62100.0,2024-11-06,62100.0,-1200.0
2024-11-13,SELL,2024-10-16,015760,한국전력,KOSPI,,1,22200.0,2024-10-16,22200.0,1550.0
2024-11-13,SELL,2024-10-30,017800,현대엘리베이터,KOSPI,,1,48100.0,2024-10-30,48100.0,1400.0
2024-11-13,SELL,2024-09-25,035250,강원랜드,KOSPI,,1,16720.0,2024-09-25,16720.0,-380.0
2024-11-13,SELL,2024-10-30,035420,NAVER,KOSPI,,1,182200.0,2024-10-30,182200.0,7800.0
2024-11-13,SELL,2024-10-23,047810,한국항공우주,KOSPI,,1,66200.0,2024-10-23,66200.0,9000.0
2024-11-13,SELL,2024-09-25,051600,한전KPS,KOSPI,,1,43750.0,2024-09-25,43750.0,1950.0
2024-11-13,SELL,2024-09-25,064350,현대로템,KOSPI,,1,62200.0,2024-09-25,62200.0,6500.0
2024-11-13,SELL,2024-09-25,069620,대웅제약,KOSPI,,1,135300.0,2024-09-25,135300.0,-4800.0
2024-11-13,SELL,2024-11-06,103590,일진전기,KOSPI,,1,24550.0,2024-11-06,24550.0,-4000.0
2024-11-13,SELL,2024-09-25,128940,한미약품,KOSPI,,1,312500.0,2024-09-25,312500.0,-13500.0
2024-11-13,SELL,2024-09-25,161890,한국콜마,KOSPI,,1,55800.0,2024-09-25,55800.0,-16800.0
2024-11-13,SELL,2024-09-25,180640,한진칼,KOSPI,,1,75800.0,2024-09-25,75800.0,-12100.0
2024-11-13,SELL,2024-11-06,192820,코스맥스,KOSPI,,1,133000.0,2024-11-06,133000.0,-23000.0
2024-11-13,SELL,2024-09-25,207940,삼성바이오로직스,KOSPI,,1,1398157.0,2024-09-25,1398157.0,-142759.0
2024-11-13,SELL,2024-11-06,267260,HD현대일렉트릭,KOSPI,,1,353000.0,2024-11-06,353000.0,20500.0
2024-11-13,SELL,2024-11-06,272210,한화시스템,KOSPI,,1,26900.0,2024-11-06,26900.0,7590.0
2024-11-13,SELL,2024-10-02,298040,효성중공업,KOSPI,,1,459000.0,2024-10-02,459000.0,109500.0
2024-11-13,SELL,2024-09-25,326030,SK바이오팜,KOSPI,,1,104100.0,2024-09-25,104100.0,-2000.0
2024-11-13,SELL,2024-10-23,352820,하이브,KOSPI,,1,198600.0,2024-10-23,198600.0,4800.0
2024-11-13,SELL,2024-09-25,373220,LG에너지솔루션,KOSPI,,1,412000.0,2024-09-25,412000.0,-1500.0
2025-01-22,BUY,2025-01-22,001440,대한전선,KOSPI,13970.0,1,13970.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,003230,삼양식품,KOSPI,719000.0,1,719000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,006260,LS,KOSPI,120300.0,1,120300.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,007340,DN오토모티브,KOSPI,20400.0,1,20400.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,009540,HD한국조선해양,KOSPI,241000.0,1,241000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,010120,LS ELECTRIC,KOSPI,214500.0,1,214500.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,010140,삼성중공업,KOSPI,13300.0,1,13300.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,012510,더존비즈온,KOSPI,63600.0,1,63600.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,017800,현대엘리베이터,KOSPI,52700.0,1,52700.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,017960,한국카본,KOSPI,14630.0,1,14630.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,018880,한온시스템,KOSPI,3964.0,1,3964.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,020560,아시아나항공,KOSPI,10560.0,1,10560.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,021240,코웨이,KOSPI,79900.0,1,79900.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,030200,KT,KOSPI,45550.0,1,45550.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,035420,NAVER,KOSPI,204000.0,1,204000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,042660,한화오션,KOSPI,52900.0,1,52900.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,051600,한전KPS,KOSPI,46550.0,1,46550.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,060370,LS마린솔루션,KOSDAQ,15605.0,1,15605.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,071970,HD현대마린엔진,KOSPI,28200.0,1,28200.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,073240,금호타이어,KOSPI,4840.0,1,4840.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,097230,HJ중공업,KOSPI,6410.0,1,6410.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,103590,일진전기,KOSPI,33000.0,1,33000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,192820,코스맥스,KOSPI,166900.0,1,166900.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,204320,HL만도,KOSPI,44000.0,1,44000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,267260,HD현대일렉트릭,KOSPI,401500.0,1,401500.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,267270,HD건설기계,KOSPI,72700.0,1,72700.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,272210,한화시스템,KOSPI,25700.0,1,25700.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,298040,효성중공업,KOSPI,506000.0,1,506000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,329180,HD현대중공업,KOSPI,314000.0,1,314000.0,2025-01-22,,
2025-01-22,BUY,2025-01-22,352820,하이브,KOSPI,220000.0,1,220000.0,2025-01-22,,
2025-01-31,BUY,2025-01-31,000720,현대건설,KOSPI,31050.0,1,31050.0,2025-01-31,,
2025-01-31,BUY,2025-01-31,003490,대한항공,KOSPI,24800.0,1,24800.0,2025-01-31,,
2025-01-31,BUY,2025-01-31,012450,한화에어로스페이스,KOSPI,393882.0,1,393882.0,2025-01-31,,
2025-01-31,BUY,2025-01-31,161390,한국타이어앤테크놀로지,KOSPI,40950.0,1,40950.0,2025-01-31,,
2025-01-31,BUY,2025-01-31,383220,F&F,KOSPI,64300.0,1,64300.0,2025-01-31,,
2025-01-31,SELL,2025-01-22,007340,DN오토모티브,KOSPI,,1,20900.0,2025-01-22,20900.0,500.0
2025-01-31,SELL,2025-01-22,021240,코웨이,KOSPI,,1,77300.0,2025-01-22,77300.0,-2600.0
2025-01-31,SELL,2025-01-22,030200,KT,KOSPI,,1,48000.0,2025-01-22,48000.0,2450.0
2025-01-31,SELL,2025-01-22,051600,한전KPS,KOSPI,,1,46500.0,2025-01-22,46500.0,-50.0
2025-01-31,SELL,2025-01-22,060370,LS마린솔루션,KOSDAQ,,1,14806.0,2025-01-22,14806.0,-799.0
2025-02-05,BUY,2025-02-05,207940,삼성바이오로직스,KOSPI,1596842.0,1,1596842.0,2025-02-05,,
2025-02-05,BUY,2025-02-05,307950,현대오토에버,KOSPI,149900.0,1,149900.0,2025-02-05,,
2025-02-05,SELL,2025-01-31,003490,대한항공,KOSPI,,1,23750.0,2025-01-31,23750.0,-1050.0
2025-02-05,SELL,2025-01-31,161390,한국타이어앤테크놀로지,KOSPI,,1,37750.0,2025-01-31,37750.0,-3200.0
2025-02-12,BUY,2025-02-12,003570,SNT다이내믹스,KOSPI,28700.0,1,28700.0,2025-02-12,,
2025-02-12,BUY,2025-02-12,064350,현대로템,KOSPI,81300.0,1,81300.0,2025-02-12,,
2025-02-12,BUY,2025-02-12,395400,SK리츠,KOSPI,4955.0,1,4955.0,2025-02-12,,
2025-02-12,SELL,2025-01-22,020560,아시아나항공,KOSPI,,1,10350.0,2025-01-22,10350.0,-210.0
2025-02-12,SELL,2025-01-22,192820,코스맥스,KOSPI,,1,150300.0,2025-01-22,150300.0,-16600.0
2025-02-12,SELL,2025-02-05,307950,현대오토에버,KOSPI,,1,141700.0,2025-02-05,141700.0,-8200.0
2025-02-19,BUY,2025-02-19,021240,코웨이,KOSPI,86400.0,1,86400.0,2025-02-19,,
2025-02-19,BUY,2025-02-19,060370,LS마린솔루션,KOSDAQ,16166.0,1,16166.0,2025-02-19,,
2025-02-19,BUY,2025-02-19,079550,LIG넥스원,KOSPI,306000.0,1,306000.0,2025-02-19,,
2025-02-19,BUY,2025-02-19,278470,에이피알,KOSPI,54500.0,1,54500.0,2025-02-19,,
2025-02-19,BUY,2025-02-19,375500,DL이앤씨,KOSPI,39550.0,1,39550.0,2025-02-19,,
2025-02-19,SELL,2025-01-22,017800,현대엘리베이터,KOSPI,,1,56100.0,2025-01-22,56100.0,3400.0
2025-02-19,SELL,2025-01-22,018880,한온시스템,KOSPI,,1,4164.0,2025-01-22,4164.0,200.0
2025-02-19,SELL,2025-01-22,267260,HD현대일렉트릭,KOSPI,,1,386500.0,2025-01-22,386500.0,-15000.0
2025-02-19,SELL,2025-01-22,298040,효성중공업,KOSPI,,1,497500.0,2025-01-22,497500.0,-8500.0
2025-02-19,SELL,2025-02-12,395400,SK리츠,KOSPI,,1,5040.0,2025-02-12,5040.0,85.0
2025-02-26,BUY,2025-02-26,000120,CJ대한통운,KOSPI,96500.0,1,96500.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,005850,에스엘,KOSPI,37400.0,1,37400.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,006040,동원산업,KOSPI,35500.0,1,35500.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,007660,이수페타시스,KOSPI,42800.0,1,42800.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,023590,다우기술,KOSPI,21450.0,1,21450.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,139480,이마트,KOSPI,75200.0,1,75200.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,192820,코스맥스,KOSPI,166000.0,1,166000.0,2025-02-26,,
2025-02-26,BUY,2025-02-26,326030,SK바이오팜,KOSPI,118100.0,1,118100.0,2025-02-26,,
2025-02-26,SELL,2025-01-22,001440,대한전선,KOSPI,,1,12680.0,2025-01-22,12680.0,-1290.0
2025-02-26,SELL,2025-01-22,009540,HD한국조선해양,KOSPI,,1,222500.0,2025-01-22,222500.0,-18500.0
2025-02-26,SELL,2025-01-22,012510,더존비즈온,KOSPI,,1,72600.0,2025-01-22,72600.0,9000.0
2025-02-26,SELL,2025-01-22,073240,금호타이어,KOSPI,,1,5070.0,2025-01-22,5070.0,230.0
2025-02-26,SELL,2025-01-22,204320,HL만도,KOSPI,,1,43750.0,2025-01-22,43750.0,-250.0
2025-02-26,SELL,2025-01-22,272210,한화시스템,KOSPI,,1,31650.0,2025-01-22,31650.0,5950.0
2025-02-26,SELL,2025-02-19,278470,에이피알,KOSPI,,1,54100.0,2025-02-19,54100.0,-400.0
2025-02-26,SELL,2025-01-22,352820,하이브,KOSPI,,1,253000.0,2025-01-22,253000.0,33000.0
2025-03-05,BUY,2025-03-05,000100,유한양행,KOSPI,129800.0,1,129800.0,2025-03-05,,
2025-03-05,BUY,2025-03-05,007340,DN오토모티브,KOSPI,22100.0,1,22100.0,2025-03-05,,
2025-03-05,BUY,2025-03-05,009540,HD한국조선해양,KOSPI,251000.0,1,251000.0,2025-03-05,,
2025-03-05,BUY,2025-03-05,047810,한국항공우주,KOSPI,69500.0,1,69500.0,2025-03-05,,
2025-03-05,BUY,2025-03-05,272210,한화시스템,KOSPI,33850.0,1,33850.0,2025-03-05,,
2025-03-05,BUY,2025-03-05,278470,에이피알,KOSPI,63400.0,1,63400.0,2025-03-05,,
2025-03-05,BUY,2025-03-05,352820,하이브,KOSPI,251000.0,1,251000.0,2025-03-05,,
2025-03-05,SELL,2025-02-26,000120,CJ대한통운,KOSPI,,1,93200.0,2025-02-26,93200.0,-3300.0
2025-03-05,SELL,2025-02-26,005850,에스엘,KOSPI,,1,34100.0,2025-02-26,34100.0,-3300.0
2025-03-05,SELL,2025-02-26,006040,동원산업,KOSPI,,1,35600.0,2025-02-26,35600.0,100.0
2025-03-05,SELL,2025-02-26,007660,이수페타시스,KOSPI,,1,37100.0,2025-02-26,37100.0,-5700.0
2025-03-05,SELL,2025-01-22,035420,NAVER,KOSPI,,1,207500.0,2025-01-22,207500.0,3500.0
2025-03-05,SELL,2025-02-26,139480,이마트,KOSPI,,1,80300.0,2025-02-26,80300.0,5100.0
2025-03-05,SELL,2025-02-19,375500,DL이앤씨,KOSPI,,1,43500.0,2025-02-19,43500.0,3950.0
2025-03-12,BUY,2025-03-12,004370,농심,KOSPI,391000.0,1,391000.0,2025-03-12,,
2025-03-12,BUY,2025-03-12,007660,이수페타시스,KOSPI,38700.0,1,38700.0,2025-03-12,,
2025-03-12,BUY,2025-03-12,022100,포스코DX,KOSPI,28200.0,1,28200.0,2025-03-12,,
2025-03-12,BUY,2025-03-12,023530,롯데쇼핑,KOSPI,67200.0,1,67200.0,2025-03-12,,
2025-03-12,BUY,2025-03-12,161890,한국콜마,KOSPI,64800.0,1,64800.0,2025-03-12,,
2025-03-12,BUY,2025-03-12,375500,DL이앤씨,KOSPI,45200.0,1,45200.0,2025-03-12,,
2025-03-12,SELL,2025-03-05,000100,유한양행,KOSPI,,1,118800.0,2025-03-05,118800.0,-11000.0
2025-03-12,SELL,2025-01-22,006260,LS,KOSPI,,1,101800.0,2025-01-22,101800.0,-18500.0
2025-03-12,SELL,2025-03-05,009540,HD한국조선해양,KOSPI,,1,212500.0,2025-03-05,212500.0,-38500.0
2025-03-12,SELL,2025-02-19,060370,LS마린솔루션,KOSDAQ,,1,13516.0,2025-02-19,13516.0,-2650.0
2025-03-12,SELL,2025-02-05,207940,삼성바이오로직스,KOSPI,,1,1588012.0,2025-02-05,1588012.0,-8830.0
2025-03-12,SELL,2025-02-26,326030,SK바이오팜,KOSPI,,1,105500.0,2025-02-26,105500.0,-12600.0
2025-03-19,BUY,2025-03-19,005850,에스엘,KOSPI,37000.0,1,37000.0,2025-03-19,,
2025-03-19,BUY,2025-03-19,006260,LS,KOSPI,118000.0,1,118000.0,2025-03-19,,
2025-03-19,BUY,2025-03-19,011210,현대위아,KOSPI,48600.0,1,48600.0,2025-03-19,,
2025-03-19,BUY,2025-03-19,060370,LS마린솔루션,KOSDAQ,14437.0,1,14437.0,2025-03-19,,
2025-03-19,SELL,2025-03-12,007660,이수페타시스,KOSPI,,1,40200.0,2025-03-12,40200.0,1500.0
2025-03-19,SELL,2025-03-12,023530,롯데쇼핑,KOSPI,,1,63800.0,2025-03-12,63800.0,-3400.0
2025-03-19,SELL,2025-01-22,103590,일진전기,KOSPI,,1,28450.0,2025-01-22,28450.0,-4550.0
2025-03-19,SELL,2025-03-12,375500,DL이앤씨,KOSPI,,1,42850.0,2025-03-12,42850.0,-2350.0
2025-03-26,BUY,2025-03-26,012330,현대모비스,KOSPI,285500.0,1,285500.0,2025-03-26,,
2025-03-26,BUY,2025-03-26,028050,삼성E&A,KOSPI,20450.0,1,20450.0,2025-03-26,,
2025-03-26,BUY,2025-03-26,395400,SK리츠,KOSPI,5010.0,1,5010.0,2025-03-26,,
2025-03-26,SELL,2025-03-12,004370,농심,KOSPI,,1,405000.0,2025-03-12,405000.0,14000.0
2025-03-26,SELL,2025-02-19,021240,코웨이,KOSPI,,1,87600.0,2025-02-19,87600.0,1200.0
2025-03-26,SELL,2025-03-19,060370,LS마린솔루션,KOSDAQ,,1,13876.0,2025-03-19,13876.0,-561.0
2025-04-02,SELL,2025-01-31,000720,현대건설,KOSPI,,1,35700.0,2025-01-31,35700.0,4650.0
2025-04-02,SELL,2025-01-22,003230,삼양식품,KOSPI,,1,860000.0,2025-01-22,860000.0,141000.0
2025-04-02,SELL,2025-02-12,003570,SNT다이내믹스,KOSPI,,1,29500.0,2025-02-12,29500.0,800.0
2025-04-02,SELL,2025-03-19,005850,에스엘,KOSPI,,1,37500.0,2025-03-19,37500.0,500.0
2025-04-02,SELL,2025-03-19,006260,LS,KOSPI,,1,102200.0,2025-03-19,102200.0,-15800.0
2025-04-02,SELL,2025-03-05,007340,DN오토모티브,KOSPI,,1,20550.0,2025-03-05,20550.0,-1550.0
2025-04-02,SELL,2025-01-22,010120,LS ELECTRIC,KOSPI,,1,171500.0,2025-01-22,171500.0,-43000.0
2025-04-02,SELL,2025-01-22,010140,삼성중공업,KOSPI,,1,13880.0,2025-01-22,13880.0,580.0
2025-04-02,SELL,2025-03-19,011210,현대위아,KOSPI,,1,43850.0,2025-03-19,43850.0,-4750.0
2025-04-02,SELL,2025-03-26,012330,현대모비스,KOSPI,,1,265000.0,2025-03-26,265000.0,-20500.0
2025-04-02,SELL,2025-01-31,012450,한화에어로스페이스,KOSPI,,1,652860.0,2025-01-31,652860.0,258978.0
2025-04-02,SELL,2025-01-22,017960,한국카본,KOSPI,,1,15250.0,2025-01-22,15250.0,620.0
2025-04-02,SELL,2025-03-12,022100,포스코DX,KOSPI,,1,23300.0,2025-03-12,23300.0,-4900.0
2025-04-02,SELL,2025-02-26,023590,다우기술,KOSPI,,1,19800.0,2025-02-26,19800.0,-1650.0
2025-04-02,SELL,2025-03-26,028050,삼성E&A,KOSPI,,1,19770.0,2025-03-26,19770.0,-680.0
2025-04-02,SELL,2025-01-22,042660,한화오션,KOSPI,,1,69600.0,2025-01-22,69600.0,16700.0
2025-04-02,SELL,2025-03-05,047810,한국항공우주,KOSPI,,1,75400.0,2025-03-05,75400.0,5900.0
2025-04-02,SELL,2025-02-12,064350,현대로템,KOSPI,,1,99000.0,2025-02-12,99000.0,17700.0
2025-04-02,SELL,2025-01-22,071970,HD현대마린엔진,KOSPI,,1,27900.0,2025-01-22,27900.0,-300.0
2025-04-02,SELL,2025-02-19,079550,LIG넥스원,KOSPI,,1,251000.0,2025-02-19,251000.0,-55000.0
2025-04-02,SELL,2025-01-22,097230,HJ중공업,KOSPI,,1,6170.0,2025-01-22,6170.0,-240.0
2025-04-02,SELL,2025-03-12,161890,한국콜마,KOSPI,,1,67100.0,2025-03-12,67100.0,2300.0
2025-04-02,SELL,2025-02-26,192820,코스맥스,KOSPI,,1,173100.0,2025-02-26,173100.0,7100.0
2025-04-02,SELL,2025-01-22,267270,HD건설기계,KOSPI,,1,64300.0,2025-01-22,64300.0,-8400.0
2025-04-02,SELL,2025-03-05,272210,한화시스템,KOSPI,,1,33400.0,2025-03-05,33400.0,-450.0
2025-04-02,SELL,2025-03-05,278470,에이피알,KOSPI,,1,64400.0,2025-03-05,64400.0,1000.0
2025-04-02,SELL,2025-01-22,329180,HD현대중공업,KOSPI,,1,291000.0,2025-01-22,291000.0,-23000.0
2025-04-02,SELL,2025-03-05,352820,하이브,KOSPI,,1,232500.0,2025-03-05,232500.0,-18500.0
2025-04-02,SELL,2025-01-31,383220,F&F,KOSPI,,1,62000.0,2025-01-31,62000.0,-2300.0
2025-04-02,SELL,2025-03-26,395400,SK리츠,KOSPI,,1,4945.0,2025-03-26,4945.0,-65.0
2025-04-30,BUY,2025-04-30,000720,현대건설,KOSPI,41600.0,1,41600.0,2025-04-30,,
2025-04-30,BUY,2025-04-30,001040,CJ,KOSPI,124300.0,1,124300.0,2025-04-30,,
2025-04-30,BUY,2025-04-30,001720,신영증권,KOSPI,89300.0,1,89300.0,2025-04-30,,
2025-04-30,BUY,2025-04-30,003230,삼양식품,KOSPI,970000.0,1,970000.0,2025-04-30,,
2025-04-30,BUY,2025-04-30,003570,SNT다이내믹스,KOSPI,33150.0,1,33150.0,2025-04-30,,
